Id,SalePrice
1634,186470.15535492924
1635,177383.00609757332
1636,151053.4753209336
1637,203866.70982088312
1638,179770.58122927742
1639,186994.43478836722
1640,245951.22116666706
1641,179793.99330579117
1642,234651.3620277989
1643,215801.9978626811
1644,237523.5301444841
1645,198953.22304986193
1646,159846.21806709515
1647,159335.46907097576
1648,130208.17263888204
1649,141520.12418241618
1650,116263.15975642198
1651,120396.24150736109
1652,100117.90626620635
1653,102942.65639317382
1654,141341.28212683197
1655,139116.30452569877
1656,142146.31413971045
1657,147242.33734153013
1658,140827.9549465229
1659,123103.56311098539
1660,154495.92479684006
1661,420576.8934878726
1662,404367.88608329615
1663,378274.1011367622
1664,469116.5471205706
1665,309694.4128826078
1666,330075.7125822313
1667,380866.03975147207
1668,345435.5197159097
1669,310440.07570031774
1670,350386.30696333357
1671,263195.39266726695
1672,446761.5084777309
1673,297166.68152148626
1674,247530.3100429281
1675,190715.43489556373
1676,197479.13076017424
1677,225072.49349875792
1678,468942.9410147228
1679,395861.8507933464
1680,337699.68134436966
1681,249037.57252292373
1682,294969.03153565765
1683,182685.0494131556
1684,175641.0899271578
1685,173386.6095154503
1686,168827.39135474246
1687,175996.74526930042
1688,189940.6617510172
1689,193550.3397051657
1690,194647.6087672206
1691,185811.59453675305
1692,265029.1241238497
1693,172000.14184019726
1694,183160.59682763822
1695,166179.30185057077
1696,273413.37778920215
1697,171599.5956037339
1698,355165.5571544676
1699,328522.79151121713
1700,250206.08469199325
1701,270439.32188376517
1702,245058.65084372094
1703,249824.40902513365
1704,288662.9924481381
1705,234942.18562045673
1706,359468.53139757196
1707,215829.0003697429
1708,206587.59043515637
1709,270972.07136505184
1710,224368.6897773262
1711,264649.1109150016
1712,260996.59348630474
1713,274491.79301974236
1714,231395.63589623326
1715,212595.0661512689
1716,187066.50848439088
1717,178318.92490910203
1718,141614.22669879522
1719,198596.4642988078
1720,238674.43170365514
1721,160849.9312189911
1722,126377.01072179555
1723,157032.00145097153
1724,204818.4108060395
1725,238912.2159815721
1726,188935.00918160312
1727,154780.12422969932
1728,182045.9467153351
1729,172107.2995595229
1730,155905.68048885773
1731,122774.77357441848
1732,127067.6810519335
1733,114827.26585745707
1734,119091.77245946096
1735,128936.62172878145
1736,117497.12179738584
1737,315336.7885220995
1738,243967.18210600447
1739,260861.92894119414
1740,230073.803907845
1741,196776.2173411333
1742,175771.80194903244
1743,178814.05171757334
1744,300158.59885723796
1745,219282.71597113612
1746,176682.16268793566
1747,212337.485469728
1748,229990.6938656157
1749,148410.71337014216
1750,128780.7990384504
1751,240792.63597602147
1752,121444.33599480499
1753,148545.77377412765
1754,193759.98837126023
1755,171749.87698229201
1756,132013.03718180725
1757,122333.96026586412
1758,145944.14966518705
1759,162595.71264242462
1760,170056.12368095145
1761,141326.61354518123
1762,178645.7939508771
1763,174992.03440477204
1764,119516.31916266456
1765,168273.98318877618
1766,185610.61377272193
1767,226879.82680520747
1768,144246.87794480886
1769,178899.9574935748
1770,153122.15233219005
1771,126735.1832343024
1772,136183.6023241824
1773,136865.30471045413
1774,131876.4940935568
1775,143455.39343820745
1776,129080.41827261524
1777,119092.59192360005
1778,138580.9293051464
1779,117145.80337605513
1780,186391.0627977309
1781,128499.12500179687
1782,86446.34998905151
1783,144689.96389690775
1784,106193.67000952625
1785,121964.23794596404
1786,145626.6447777029
1787,174543.6731786657
1788,58978.73010698089
1789,93330.9471655796
1790,75410.97649080398
1791,177372.15516914643
1792,163291.95516836233
1793,127657.11722012864
1794,148323.41662243273
1795,139234.7917706744
1796,126832.50569012921
1797,106990.77989518135
1798,125316.4713630918
1799,111561.37914946752
1800,133144.94672622543
1801,133631.09177726484
1802,131557.39134015524
1803,147615.19138124766
1804,135596.3737902293
1805,137227.55071553533
1806,121449.99987165813
1807,129364.88928116928
1808,124633.57739061705
1809,123213.58494210035
1810,148086.12904161506
1811,92878.24899317331
1812,99561.06790266637
1813,121830.65335582118
1814,95544.91339295884
1815,51619.444405170376
1816,103305.5962122886
1817,105681.87087658602
1818,150974.5663651121
1819,121051.85748815045
1820,53777.18843370321
1821,114583.07335660463
1822,151368.8001540996
1823,43135.66106946155
1824,131677.8049759274
1825,142288.22156010574
1826,102465.52007316025
1827,101963.28704287275
1828,139235.41287691478
1829,120435.12536206683
1830,142154.60987813963
1831,148402.60693311866
1832,74777.14207395153
1833,144811.00674153288
1834,119261.96637528567
1835,122314.22836291898
1836,127810.8899819389
1837,92186.77187908738
1838,117706.81823559666
1839,98614.26480714473
1840,157437.38760811836
1841,139211.7406868574
1842,93526.2171584995
1843,127759.12071282181
1844,140700.38492388275
1845,140173.28731673118
1846,159718.72552734456
1847,164982.4367311283
1848,51777.643794221105
1849,114281.22892372776
1850,119136.61447983867
1851,152114.76791424974
1852,126916.66913149209
1853,132936.96957475823
1854,176159.33139639985
1855,156095.95475026814
1856,227801.47145681924
1857,146867.99931281718
1858,134784.01053906954
1859,122100.9291719904
1860,147254.39543846226
1861,121289.879113734
1862,315114.87167593
1863,285111.10254252434
1864,285303.39225418423
1865,336447.61517614085
1866,322399.5397212298
1867,230815.78180143432
1868,297323.5991301129
1869,205102.55094326974
1870,232967.6478252673
1871,246592.54710763658
1872,175663.93564236036
1873,249044.21249454102
1874,151388.09591457562
1875,199154.90449642774
1876,203305.70734413783
1877,212838.95051371117
1878,195058.4454666148
1879,132367.26466238222
1880,134541.0407301876
1881,249518.4749286748
1882,251541.84975167463
1883,189970.6510694566
1884,206509.94086744165
1885,236484.1281836328
1886,287391.5835301295
1887,210774.39281664314
1888,279001.6328851306
1889,170335.07497382126
1890,122048.58822851541
1891,134975.42406091705
1892,99154.11586205193
1893,131591.24003958656
1894,125648.35876804069
1895,133985.83235875375
1896,124094.74506285656
1897,114537.2156584995
1898,111332.8071359679
1899,159150.9464295986
1900,150272.68721123136
1901,178329.35891018878
1902,144782.7116670116
1903,221334.5180206956
1904,164200.21224373393
1905,207230.54340324394
1906,174629.8753148388
1907,210119.1064175862
1908,112105.93964185537
1909,136523.23813351901
1910,120619.03531362556
1911,218872.98088375054
1912,316875.2702799311
1913,139456.6772514907
1914,60939.15934902792
1915,324859.0829932679
1916,61143.98230105389
1917,251855.7943671882
1918,144401.13109601726
1919,180454.07031677425
1920,159336.8383439456
1921,407613.89367599995
1922,319725.2880751752
1923,228946.7989454429
1924,231063.32568986178
1925,194234.67837485884
1926,387980.07951471204
1927,131973.87316736783
1928,157580.66848904215
1929,131048.62235246428
1930,135656.0852334964
1931,146969.25503258492
1932,144985.23877276393
1933,174574.6697489124
1934,181641.50777298928
1935,171279.56560378557
1936,188532.5640482103
1937,189123.85039924984
1938,174826.1474023032
1939,232198.93764532584
1940,189614.36304195412
1941,167538.22723510646
1942,187267.5408888695
1943,212766.90047773984
1944,369549.39649991464
1945,407513.79626681155
1946,137067.1224547713
1947,275125.5632426364
1948,171724.8669347635
1949,254330.78274025238
1950,186643.65063028602
1951,253681.052177377
1952,205443.32819411482
1953,167128.97847409104
1954,184584.66960637947
1955,136285.9705883937
1956,305663.94951240293
1957,157269.99316342984
1958,309478.7703205653
1959,139378.9941898299
1960,113973.0770673196
1961,121360.33376114856
1962,98641.19853101365
1963,107304.29254963704
1964,110236.19596362117
1965,141487.40317004628
1966,137557.7000817738
1967,298243.70108988276
1968,439930.28656705964
1969,394256.9489566312
1970,425865.2046660584
1971,431012.56735503254
1972,384790.0226280624
1973,265943.24226943846
1974,330307.34261705936
1975,518547.2854500563
1976,272437.2755832727
1977,343663.2597129634
1978,351543.51334485365
1979,337396.22091222147
1980,201986.7954443123
1981,340554.7376436751
1982,227289.15708837713
1983,211442.05666842972
1984,170159.82683598617
1985,224285.63355377104
1986,214722.22540454016
1987,177689.34914975637
1988,174892.86651552402
1989,192300.22902446784
1990,213694.05722312588
1991,239305.538794439
1992,214050.89922548385
1993,168236.58761984028
1994,222075.05246256222
1995,182298.82955534663
1996,250157.11038309947
1997,307020.0505196194
1998,337656.64614893694
1999,268374.9422941527
2000,324797.1722050622
2001,286471.329252591
2002,238396.64590221504
2003,258180.40162798023
2004,282069.0687649745
2005,218317.30214955052
2006,227520.4727493909
2007,253355.1466962782
2008,222568.42367679212
2009,201149.4632832992
2010,191837.1069391631
2011,138879.13619100687
2012,176827.87571947422
2013,180758.17574310504
2014,185696.55595850435
2015,202087.5121522573
2016,196318.84704287874
2017,195450.33280123703
2018,113515.09692038658
2019,132864.82900847518
2020,105387.97500830711
2021,104987.4825694256
2022,184530.40103966848
2023,153528.48487392528
2024,264541.84467608586
2025,354709.2893969325
2026,172611.66877756047
2027,160502.7202156703
2028,150877.34030618035
2029,175201.4621938511
2030,273749.2711097486
2031,230285.8444619355
2032,250214.66203080537
2033,255434.37681173728
2034,170084.8264633737
2035,222953.56569998484
2036,199182.91803006176
2037,200847.6325097465
2038,314075.8327956165
2039,222451.44771397125
2040,258013.31609434428
2041,313859.89949098625
2042,207122.74798895436
2043,178449.10143872275
2044,169671.29446435717
2045,212155.51079696126
2046,141220.86513285723
2047,150572.89124905854
2048,141324.7333012963
2049,139636.90055493364
2050,172987.41293177038
2051,106366.11059862633
2052,125581.28461462834
2053,146835.72509009612
2054,88202.831740036
2055,158892.46258603112
2056,142678.9376942569
2057,110855.26646613913
2058,222649.42870606337
2059,131244.83211101603
2060,172764.98586654372
2061,173169.55509739273
2062,132566.8153628883
2063,123438.93035853576
2064,142300.01053732386
2065,117253.30346347022
2066,164944.6038984483
2067,109308.07797358728
2068,144067.0935529269
2069,85590.31798152406
2070,115411.5831532565
2071,92947.15259241538
2072,134888.36883161787
2073,140370.8804053074
2074,181818.07994789229
2075,146472.9122044821
2076,116149.88046300878
2077,157168.99472249436
2078,128992.36868604214
2079,136019.8093859307
2080,126752.20335700792
2081,126137.24652040796
2082,125777.02672674294
2083,145523.58153860748
2084,113078.29692472647
2085,117995.08842247755
2086,120072.25720138448
2087,120133.01290489123
2088,91735.8467838032
2089,81332.47458302756
2090,122803.51894900175
2091,113591.28087287527
2092,120570.4166930365
2093,106165.26324153997
2094,119589.01239262172
2095,151602.452287685
2096,79731.00316742688
2097,101515.93749191522
2098,146863.16622287023
2099,55531.606664810344
2100,80738.30063588388
2101,114763.83465985092
2102,129001.07209324584
2103,103316.82861750234
2104,131164.23060184333
2105,137114.37826218107
2106,57713.03179199007
2107,191804.03891946335
2108,120734.56514047112
2109,114893.43821858367
2110,129454.40922978766
2111,145804.96966557053
2112,136241.49715540075
2113,121493.36782233402
2114,123432.00741996014
2115,164358.2049417619
2116,116446.96719683641
2117,157947.52359785157
2118,132520.8873388206
2119,111800.3802078421
2120,112072.84856277372
2121,86053.79859739075
2122,117103.6809730495
2123,82811.85225573125
2124,165966.99719446336
2125,123285.42025607437
2126,150115.96623344973
2127,139190.72821620936
2128,122537.2598580926
2129,97017.48645441855
2130,141201.99901230217
2131,141163.04968010733
2132,115713.23383496873
2133,122088.31501561493
2134,122553.85662246466
2135,95618.7940777105
2136,75182.47696451966
2137,106669.79273883175
2138,135746.55035245424
2139,154122.56207345944
2140,139102.68457493646
2141,161897.22524936218
2142,128700.4728774325
2143,150514.5790330933
2144,117675.27572292375
2145,137865.0370873523
2146,168414.65823845487
2147,142938.31569593953
2148,140051.81744517823
2149,148001.91521617415
2150,237491.0298203699
2151,113446.94556836261
2152,170052.76362783543
2153,163187.63035375118
2154,105021.72950069765
2155,147574.39584779154
2156,271196.9343832561
2157,234656.24338438243
2158,230913.42210639882
2159,211792.70445188074
2160,178733.08157275588
2161,236972.7830981779
2162,381303.6552852021
2163,344360.2589749174
2164,249680.18723156047
2165,196196.27419116962
2166,157123.19443060562
2167,217378.42513885547
2168,198683.9281586989
2169,197109.88077642935
2170,225340.46080048408
2171,154573.48571187147
2172,132475.66414507417
2173,170648.8648615117
2174,225534.14892589275
2175,302921.52514270437
2176,319819.6826469152
2177,243650.18271945446
2178,213371.36316925444
2179,139858.0286132273
2180,225781.19481812103
2181,191003.86203908568
2182,226218.75586158002
2183,192533.39013685397
2184,118959.88824271229
2185,130481.06016949401
2186,148166.8672395615
2187,158614.12136017493
2188,151246.29328748814
2189,272594.3694117527
2190,83658.30215314002
2191,83521.37859776444
2192,88668.32633978971
2193,125676.8979990644
2194,100771.0799947394
2195,111200.14307381312
2196,112862.38529740027
2197,119587.97743566136
2198,158878.99356863875
2199,192369.95482845488
2200,153484.71991072723
2201,149277.7698838585
2202,225905.02318429473
2203,132133.29633510797
2204,184479.59922659805
2205,117510.43871696167
2206,134272.70585376438
2207,217351.71726018598
2208,270223.02861896687
2209,237128.000649162
2210,122798.0924901875
2211,109968.15358320481
2212,121179.57691665775
2213,107040.90019163533
2214,146157.65314322145
2215,101944.59836160074
2216,151551.54369442898
2217,65026.88019107887
2218,73192.76934383268
2219,66350.01356469488
2220,72674.69025777126
2221,326431.78954883316
2222,277751.79537145747
2223,290676.8376528146
2224,208822.17556508793
2225,118792.03410274202
2226,188648.574355836
2227,196425.547105847
2228,262005.62269744702
2229,251264.97435232156
2230,158505.24737122905
2231,218581.6898306713
2232,179145.87759923423
2233,176167.58416682936
2234,244070.25983599326
2235,221881.00093214013
2236,256657.7969436296
2237,327419.0100095687
2238,198880.60974362202
2239,107550.13845764032
2240,159464.14967029972
2241,156244.64762588262
2242,123615.43194594778
2243,128716.48745066908
2244,100343.73085931833
2245,98367.1563398381
2246,144195.805920791
2247,109220.35073495308
2248,125502.93910742673
2249,118497.74699438814
2250,130173.99937036054
2251,108207.14869043893
2252,181703.52213426895
2253,158312.424482605
2254,185168.94563831537
2255,189884.97071390436
2256,181390.33123861358
2257,209993.33868551752
2258,161545.72662343178
2259,177693.80802428265
2260,145062.96237364633
2261,190719.1354309997
2262,202286.37067697127
2263,379359.42491207446
2264,459706.6042622646
2265,165512.50646881323
2266,305285.8739280533
2267,366679.0367761564
2268,410515.4342526584
2269,153404.83581374795
2270,199031.54371513595
2271,220245.05359650234
2272,190820.51522340675
2273,164646.88639008437
2274,184431.09190952466
2275,158252.73894378165
2276,192991.5714990796
2277,194621.88591149004
2278,150680.75396684755
2279,116847.32861202932
2280,119440.54213003037
2281,171360.46375751586
2282,187647.37675404793
2283,106294.20369289251
2284,107485.88717349488
2285,139482.24558380264
2286,125459.90086542066
2287,363727.7554663514
2288,273227.4553758246
2289,380160.2955188119
2290,435907.0934857466
2291,333443.7826501664
2292,464583.33500758617
2293,472539.8678711244
2294,418259.3836283867
2295,485716.445492808
2296,268495.93533051334
2297,332821.627460624
2298,339850.22643387265
2299,375029.09238482174
2300,348853.5427312667
2301,309730.57439674344
2302,254252.55552030724
2303,247971.11568957192
2304,244847.74065307836
2305,192832.82743765885
2306,192621.73988916219
2307,198210.32264261664
2308,229027.7309302699
2309,284019.3649590964
2310,220871.12557477632
2311,199169.8038637329
2312,170999.31967164122
2313,173291.1350884415
2314,173259.3333260218
2315,176636.97753403423
2316,197709.75249549054
2317,189029.55952808412
2318,181192.49593175636
2319,182994.57389656268
2320,182404.5460114661
2321,236753.4193398357
2322,179205.70102777245
2323,187997.11578407197
2324,185355.4039840961
2325,213174.1540692965
2326,179870.6240449029
2327,206870.42862053157
2328,226115.78766236478
2329,192186.16597519082
2330,180364.19344367896
2331,365970.5681057763
2332,396133.2389434485
2333,327116.2029215546
2334,259786.21541194577
2335,275020.10844426486
2336,318633.5418654259
2337,199949.5295740421
2338,265926.31463258323
2339,210347.1166949232
2340,387626.97265165625
2341,218822.22095887497
2342,233893.68979934428
2343,225673.02935963403
2344,217099.30849609437
2345,233738.21358878262
2346,215312.8310100362
2347,198961.9431747259
2348,246428.76669031862
2349,183001.07845268838
2350,314965.5403627449
2351,264626.19110268826
2352,260553.2073800977
2353,251354.87635745917
2354,146633.8238568106
2355,155497.093576211
2356,149459.95277357404
2357,192371.2106971712
2358,197905.88951651222
2359,129731.26087810186
2360,118544.73346872837
2361,146511.26026463206
2362,267633.8784480363
2363,138863.8836958253
2364,155488.6322186371
2365,223631.73294146903
2366,199090.98209777602
2367,228247.14720767326
2368,218238.7467544068
2369,221438.81438443766
2370,174571.1406963681
2371,169488.37126846946
2372,198771.21501217637
2373,292215.0327274875
2374,321143.56978628284
2375,244339.0531006446
2376,281900.32744621456
2377,347886.22420727107
2378,147114.6807538786
2379,205511.40105320368
2380,150289.55073729454
2381,166336.16564027494
2382,207205.76012893024
2383,205306.33207172103
2384,253751.05253858925
2385,167904.29387475608
2386,135393.66952415276
2387,140777.36764099041
2388,102229.83650401392
2389,123710.78349482319
2390,150644.7413262294
2391,144865.3482873208
2392,119809.56427228867
2393,167722.55956655275
2394,142303.9445649691
2395,219810.96993792997
2396,143717.9818147386
2397,223833.06959407206
2398,132025.61301995988
2399,65765.39761580226
2400,74844.38037234177
2401,112302.99350963211
2402,139257.5760655052
2403,140876.4407726011
2404,153839.80831028766
2405,165214.8930319287
2406,144452.8278654678
2407,127097.23459188646
2408,151645.14073721258
2409,122457.8284157876
2410,164836.43596176992
2411,120870.21045960589
2412,154411.48271340405
2413,132203.9806055405
2414,155373.74300548102
2415,131644.61672006443
2416,128144.52369668325
2417,136845.3090506181
2418,133748.44665359217
2419,129972.52219545591
2420,125618.9701064359
2421,147785.4510306434
2422,104893.9668854914
2423,117330.8349575997
2424,161271.75061121414
2425,191593.79544493815
2426,133704.5610927606
2427,136549.32778052444
2428,188699.68029552663
2429,117479.34880612278
2430,135433.39690106089
2431,110195.45891936765
2432,147780.46351646693
2433,150737.47680971888
2434,135660.11220684557
2435,151908.20833656297
2436,108405.20847571638
2437,108592.40083944847
2438,124779.39442378815
2439,104021.91238292832
2440,118206.13810697594
2441,93097.93548679195
2442,92552.1457288656
2443,133003.9042934461
2444,135714.81365766205
2445,86025.82468026082
2446,137134.0566267483
2447,185731.84231527272
2448,130691.76698459277
2449,113450.9344626681
2450,149003.95695594724
2451,124729.99018650675
2452,192682.19004634878
2453,92396.0812789493
2454,124815.04219406146
2455,119461.20441232792
2456,143369.49972887395
2457,136309.31435832474
2458,133279.67154962034
2459,111305.72201675974
2460,141643.37777386484
2461,129866.49935786183
2462,137236.9061518069
2463,130012.99647009581
2464,176793.1107921718
2465,146868.17423304397
2466,111454.43158310812
2467,129128.20191380609
2468,74929.23356616318
2469,72825.96209904712
2470,196512.73646544083
2471,213352.30393677443
2472,162365.68255127454
2473,120042.05602387326
2474,77544.44855875945
2475,213611.91168636348
2476,110519.04694098904
2477,128727.57579080873
2478,153813.10659500601
2479,102237.05643982404
2480,153684.47895801402
2481,123744.61287013233
2482,128897.6692029558
2483,111539.96034054074
2484,123325.86080847765
2485,136396.4000183515
2486,153943.21722664643
2487,166652.667396033
2488,164867.17330474674
2489,148536.694106361
2490,151012.61968256393
2491,92773.36706780767
2492,196836.02113214388
2493,151091.23065943498
2494,150764.5851470579
2495,93294.65963908749
2496,266432.5014529254
2497,151933.19609212273
2498,112080.85637254168
2499,97105.67903153056
2500,125217.46004352802
2501,143392.33550031658
2502,151120.24786996463
2503,96106.04092232216
2504,184229.68245222064
2505,223236.15672283684
2506,254355.50034389002
2507,287804.3126462247
2508,253407.17440077424
2509,218194.41403134778
2510,219849.95359874135
2511,176465.14595536506
2512,205889.350646238
2513,224460.76115088884
2514,261549.60492133605
2515,153940.39076545622
2516,178346.02974620767
2517,146465.50146626707
2518,157462.77025693672
2519,227996.12287197728
2520,219044.03104998785
2521,189519.13168978965
2522,224173.02964967096
2523,124493.9008673489
2524,137165.10749354656
2525,148110.10326457923
2526,136026.85765262484
2527,117763.29767243443
2528,127509.54937863129
2529,128681.47940955815
2530,125059.79764968742
2531,251368.20545401116
2532,228275.2040418926
2533,198097.0044320764
2534,225967.0647712073
2535,302440.9707022325
2536,236764.2821210624
2537,235751.93155657622
2538,180624.4020146658
2539,187124.39075455978
2540,179896.37934235306
2541,184436.124962808
2542,166611.4543729183
2543,127109.81137957575
2544,115560.9098084706
2545,126877.20301922575
2546,126017.04113272321
2547,141803.89644124557
2548,148563.9574441698
2549,157924.51178183575
2550,455943.02412827004
2551,138564.9836109396
2552,134058.9659988457
2553,81071.54105358572
2554,106754.64684188658
2555,122908.5256561538
2556,103532.51608178398
2557,107108.79470183673
2558,143706.93372594955
2559,139993.30268227815
2560,151199.50946575648
2561,152915.2311976963
2562,129781.28036655705
2563,156711.3360481745
2564,206454.26906722202
2565,148170.628772899
2566,161020.2579716191
2567,136679.77779028792
2568,201330.7497873911
2569,223105.98851568237
2570,118948.97861285218
2571,192683.07158229713
2572,149772.07835093664
2573,218879.24538260148
2574,300784.4252699776
2575,131129.71122467294
2576,116836.91840088727
2577,143011.42310102365
2578,81630.94402446221
2579,66031.52838556797
2580,96719.32909525503
2581,105791.58713981045
2582,106926.13702751335
2583,301284.2033882094
2584,175902.4861359309
2585,188072.90547114421
2586,218986.14827223888
2587,195445.11977443704
2588,140071.90950669354
2589,150723.9233291326
2590,204347.8351497222
2591,236146.26600342605
2592,218181.58463108126
2593,260764.39240582776
2594,183005.48468990694
2595,202301.82497669038
2596,304041.58463048685
2597,184625.96213575252
2598,283139.295851748
2599,313720.75059431733
2600,135624.28956771578
2601,149022.47919613105
2602,82986.94150533382
2603,92746.89947044826
2604,84633.15935957093
2605,79021.80182933882
2606,151722.56129663545
2607,203906.0217132328
2608,208833.20029273484
2609,173182.99260253052
2610,116923.39600646311
2611,114380.11119895392
2612,159049.11770885342
2613,133254.56997797752
2614,131374.3650839092
2615,159154.660598794
2616,146873.9487932998
2617,183003.13990016567
2618,202071.88892786246
2619,194286.0971512232
2620,189390.95328391856
2621,176883.76551605947
2622,178351.82836757423
2623,252807.10658154075
2624,317453.0487346937
2625,306408.5870693255
2626,177686.82097116974
2627,169646.69639529282
2628,491607.34048182226
2629,511502.1600985418
2630,379636.1696484591
2631,479520.55603450135
2632,443678.2700333337
2633,315479.4542613228
2634,431349.1612787065
2635,163672.97976084714
2636,176076.37604033138
2637,172013.58597356995
2638,260902.92182762286
2639,196487.07463480876
2640,155749.47472626326
2641,104536.38434376082
2642,193497.44367286735
2643,104487.82406421553
2644,119804.87891397394
2645,109779.1380071798
2646,96217.66986022185
2647,105326.23184205648
2648,141159.69033705402
2649,148226.91823433427
2650,135411.36724820244
2651,137484.03783827304
2652,403589.8048710271
2653,257981.02887560806
2654,249983.97994333628
2655,407184.7240805235
2656,316356.5424203659
2657,346270.7408303936
2658,307906.98403804505
2659,308985.98113958404
2660,356232.2512795597
2661,341754.46814141545
2662,358438.4300970795
2663,286551.78562523815
2664,280546.97685984394
2665,316375.6976107885
2666,284015.95524077315
2667,166673.8585483914
2668,180263.69854484554
2669,181742.84146693573
2670,274937.58838352154
2671,185165.652222993
2672,197672.31755005356
2673,207117.6045935049
2674,200708.3180203981
2675,165712.88463968993
2676,191689.85308977246
2677,198019.15962642056
2678,251447.13917661193
2679,280944.38316839456
2680,284985.03544599685
2681,411461.6681244004
2682,328895.34136300004
2683,528581.0791701453
2684,320383.29199168977
2685,330468.2874312213
2686,244821.14050765414
2687,322360.5481182872
2688,210849.57554401495
2689,207511.69578677067
2690,390805.38559066755
2691,193195.18572446896
2692,141867.46367358873
2693,194297.82048462116
2694,138588.51830303587
2695,195423.82891481806
2696,186570.7663181904
2697,191527.9177152764
2698,199014.88512638886
2699,169875.45032899917
2700,153926.73955438065
2701,151270.30320655604
2702,113295.12800791065
2703,121464.41398503393
2704,140307.50985310832
2705,119624.88671965679
2706,114340.73219762192
2707,124534.07702188159
2708,134685.98402060824
2709,105301.26157003333
2710,125674.88820737584
2711,268020.45364425494
2712,373711.5504072077
2713,171259.22263163427
2714,151738.63185002832
2715,173376.83799977903
2716,144885.67840225843
2717,195372.26947352177
2718,222468.15218956475
2719,153541.4341144647
2720,178307.128049134
2721,138558.60461297908
2722,162479.69607369334
2723,142846.24544969713
2724,130215.37145420833
2725,133092.73932022895
2726,155136.82520337054
2727,165142.07122700335
2728,178720.84248929072
2729,147836.80906504916
2730,149344.55264813965
2731,135761.5377331579
2732,136062.70818780517
2733,158267.99930344772
2734,141093.30858205198
